batch,index,music,hashtag,author,likes,comments,shares,saves
2,21,original sound - yana ୨ৎ,"@summerxiriss, @theaishahsofey",sophieraiin,522400,3083,83700,7376
2,22,original sound - KendraLust,"tellingpeople, pistons, @detroitpistons, stayready",kendralust97,251800,3927,21200,5968
2,23,original sound - Chris and jasmin,"giveaway, cash, fyp, viral, trending",chrisandjasmin,63000,2049,6232,1715
2,24,Love You So - The King Khan & BBQ Show,,tiktokuuss123,12600,539,1309,212
2,25,Savage - Megan Thee Stallion,"gymnastics, backflip",naladaddyy,12700,108,1750,35
2,26,original sound - Law cops,"cops, police, office, trending, copsoftiktok, viral, learnontiktok",lawlos,123900,2625,9377,771
3,0,I love happy me - iownyourFYP😡,,_lilbaby_lexiii,94600,126,2673,26
3,1,original sound - tomas.coach,,tomas.coach,58300,153,7168,2172
3,2,original sound - ElysiumCrux,"%EB%A1%9C%EB%A6%AC%EC%8B%A0%EB%A6%AC%ED%80%98%EC%97%A0, yulmu, fyp, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, %EC%9D%B8%EC%8A%A4%ED%83%80%ED%8C%94%EB%A1%9C%EC%9A%B0%EB%8A%98%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4, %EA%B3%84%EC%A0%95%EC%A0%95%EC%A7%80, %EC%9D%B8%EC%8A%A4%ED%83%80%ED%8C%94%EB%A1%9C%EC%9A%B0%EB%8A%98%EB%A6%AC%EA%B3%A0%EC%8B%B6%EC%96%B4%EC%9A%94, %EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94, %EC%B6%94%EC%B2%9C%EB%96%A0%EB%9D%BC, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%B6%94%EC%B2%9C%EB%9C%A8%EA%B2%8C%ED%95%B4%EC%A3%BC%EC%84%B8%EC%9A%94, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%B6%94%EC%B2%9C%EC%95%88%EB%9D%84%EC%9B%8C%EC%A3%BC%EB%A9%B4%EB%AF%B8%EC%9B%8C%ED%95%A9%EB%8B%88%EB%8B%A4, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%9D%B4%EA%B1%B0%EC%B6%94%EC%B2%9C%EC%96%B4%EB%95%8C%EC%9A%94, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%9E%98%EC%83%9D%EA%B2%BC%EC%96%B4%EC%9A%94, %EC%B2%AD%EB%B0%94%EC%A7%80",yulmu0.0,71500,148,11200,355
3,3,original sound - Vee_amorrr,"fyp, foryoupage, fyp%E3%82%B7, fi, bcaxyz, foryou",v_amor26,44700,92,4781,112
3,4,son original - RAPoXygène,"fyp, foryou, viral",larissatrofino26,32700,45,4941,85
3,5,original sound - Nostalgia Chick ✨,,lelasohna,63500,122,10700,408
3,6,TATTI By Bktherula - 4TU,"fyp, ootd",camrynjames_,29400,535,1892,210
3,7,sonido original - Pitukey_wa🕺🎽,"hermanito, trend, tiktokhermanos",giovaroman,75600,139,13200,254
3,8,original sound - Andie Elle,,xxandieelle,14200,104,1694,24
3,9,original sound - Anxietycouple,"fyp%E3%82%B7%E3%82%9Aviral, viral, fypp, target, familycomedy",anxietycouple,81800,257,7749,236
3,10,original sound - ✨DLA Fam✨,"family, 6foot10, 5foot2",dla_fam,2800000,28900,153200,16600
3,11,original sound - Grace Rayne,,itsgracexrayne,5658,40,550,22
3,12,original sound - MR BLUE,"stitch, stitchlover, halloween, christmas, tiktok, foryou, explore, collectionstitch, stitchstuff, liloandstitch, stitchandangel, ohana, disney, edits, artdigital, edit",mr.blue.heart,3640,376,523,19
3,13,original sound - torross.crafted,"leatherasmr, leathercraft",torross.crafted,4300000,26000,275800,41600
3,14,Dubidubidu - Christell,,gil_liany,8800000,47500,802900,112600
3,15,HARLEY QUINN - Fuerza Regida & Marshmello,"barber, barbershop, barbera, femalebarber, barberia, barberlife, barbershopconnect, barbergirl",evanamariaaa,755000,6141,78600,32200
3,16,stan txt - ❦,,reborn_for_life02,37,2,9,2
3,17,YKWIM? - 东 百 下小 雨,"viral, sad, love, pain, real",silkyslive,348300,6319,48200,2380
3,18,sonido original - halo,"@lilwavy.7, @yohan_lbt, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,647600,4236,46300,3251
3,19,original sound - ingrambates,,ingramaudie,2500000,14000,171400,26400
3,20,original sound - TrainPal,"dogsoftiktok, fyp",nadaliaaaa,7800000,17700,341400,75500
3,21,оригинальный звук - никто,,realburnttoasthehe,113600,462,15100,654
3,22,What U Doin - KD Da Kid,"fyp, newmusic, kddakid, blowthisup, viral, youtube, kidrapper",thelitfamily4l,8178,114,928,59
3,23,Love songs - ⭐️,,sna_couple_,55100,1053,6075,2915
3,24,original sound - Amalia,,amalia.elfa,26600,12800,1433,214
3,25,Captain (whistle) - Nutcase22,fyp,mamaplugsx,37100,84,3813,64
3,26,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,380000,2310,24600,417
3,27,original sound - Official Beast Family,"viral, fyp, themadtwinz",themadtwinz_,38700,223,3618,292
3,28,Love You So - The King Khan & BBQ Show,"viral, couple, fyp, boyfriend",andrea.lopez44,21200,134,1578,140
4,0,original sound - L.Neal,"teach, teacher, teacherskid, imateacherskid, teachers, teachersoftiktok, teacherlife, teachersbelike, teachertiktok, teachersontiktok, teacherproblems, teacherhumor, kid, kidsoftiktok, trend, tiktoktrend, valentine, valentinesday, vday, february",l.neal,69800,1212,8454,184
4,1,original sound - شرطة السناب,,shorta_alsnap,18400,96,9210,1343
4,2,soak city (do it) - 310babii,"school, dance, basketball, viral, christmas, fyp",trinbaby16,270100,0,32900,1189
4,3,original sound - ashley rose,,ashleyroseclips,47300,196,2515,43
4,4,original sound - Meisjedante <3,"fyp, foryou, moviestarplanet",vaislai,82,3,6,0
4,5,GoodGooglyMooglyyy - Undergroundmusiclover,"foryoupage, viralllllll, fyp%E3%82%B7, viral, blowthisup, relatable",theyluvmadi_2,70600,285,6017,210
4,6,Love songs - ⭐️,,emresuveren,2100000,13300,235100,45500
4,7,original sound - isa,,addisonlabriola0,314700,1731,21400,3765
4,8,оригинальный звук - scar1exa,,awkspew.roo2,693900,3685,58800,13000
4,9,original sound - kinzieboo,,kinzi3boo,181600,899,21100,576
4,10,Márcio Beat Water remix - Márcio Beats,"water, %EB%8C%84%EC%8B%B1%EC%9C%84%EB%93%9C%EB%96%A4, theboyz, sunwoo",istent_theboyz,1900000,16900,147400,18600
4,11,original sound - vicmram,,lelasohna,34200,114,6507,255
4,12,Candyman (Ultimix Mixshow) - Christina Aguilera,,lexibrookerivera,1900000,14000,187800,17800
4,13,original sound - Eliza,"freewoman, divorced, singlewomandating, singlewoman",eliza.1iza,16400,5416,749,303
4,14,original sound - FULL VIDEOS BIO,"capcut, template, fy, trending, fyp, viral",full.video.in.bio80,1791,0,348,21
4,15,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,43000,274,2753,253
4,16,original sound - Lala,"foryou, pineapple, fyp",lala_sadii,244800,1172,13600,165
