batch,index,music,hashtag,author,likes,comments,shares,saves
1,3,,"parati, %E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, fyp",,122300,1340,4490,825
1,7,,"fyp, foryourpage, relatable, school, foryoupage, viral, real",,738700,4533,87200,5219
2,3,,"kaicenat, fyp",,983900,3736,90800,3232
2,5,,"@slide.shows.and.m, foryou, lipglossbusiness",,120000,3492,6710,139
2,7,,"fyp, paint, satisfy, paintmixing, tvgirl, colortheory, colormixing, art, satisfyingvideo",,689200,7782,116000,8971
2,9,,"icywicy, fyp, foryou",,249100,1393,48700,1768
2,10,,,,254800,1433,15700,1157
2,14,,"orcedify, gogoated, gogoatedhacks",,126800,476,32600,1000
2,18,,"capcut, capcut_edit, capcutvelocity, rek, bennyiee",,254300,2089,81700,1897
2,21,,"sambucha, name, things, aroundtheworld, shocking",,71600,1555,4114,58
2,24,,"emmachamberlain, jackharlow, metgala2023, metgala2022",,3800000,5328,227600,5717
2,25,,,,58800,129,2081,222
